,Unnamed: 0,tweet,target
2871,2871,"Having a double mastectomy, very painful. Having radiation, never being over the pain. Taking pain killers, a lot of pain. And being diagnosed with Stage-4 cancer a year later, November 21st, 2017 to November 21st, 2018. And she died two months later, Jan 21st, 2019. ",1
2872,2872,"Darkness won't fade. It envelopes you, crawls under your skin. It stays and never seems to leave.   ",1
2874,2874,When you finally realize your dreams may not happen...??‘???‘????”???”  ,1
2875,2875,I always complain about being bored and having no one to hangout with but as soon as someone asks I say no because I’ve accepted the fact that I love my bed too much to leave it,1
2877,2877,"Yet another  all alone, with no family, nobody at all apart from my pets.  I just feel like crying",1
2882,2882,Bored as fucking shit christmas in a hospital isnt so fucking fun,1
2888,2888,I'll just stay in bed today,1
2890,2890,"And if the Black Dog comes for me again this new year, perhaps this time I will have a brighter lantern to face the night. ",1
2891,2891,I normally don’t talk about myself. But i feel like shit.  I just lost my challenge match in tennis so now my position is going down. And i wouldn’t be so mad if the didn’t call balls that were on the line.  Like come on girl. Stop cheating.,1
2896,2896,Why did I just read through my old DMs. Fml,1
2897,2897,Where I thought I'd be tonight and who I'm with are not what I had in mind for Christmas.,1
2902,2902,I admit I have been  the last 24 hrs. I have barely been smiling and just cannot shake it right now.,1
2907,2907,"when i needed a hand, who can i turn to? when ""this"" attacks who is willing to help?  ",1
2909,2909,I am so depressed right now I don't even know how I'm functioning.   ,1
2916,2916,I don't know what leads more to  and  Getting invalidated or getting ignored with crying for help with .,1
2926,2926,Days are really hard. Some of them are excruciating. Sometimes I can’t see the end.,1
2927,2927,"Being clinically  is not the same thing as having a bad day now and then. It's a relentless, debilitating disease",1
2930,2930,some things you said kept me up all night.,1
2932,2932,I DONT wanna cry or feel sorry for myself. Its just so hard sometimes watching your sick son in the hospital day after day.  ,1
2935,2935,Talking about my sexuality like its a wildfire. ,1
2936,2936,OMG my darling best friend's hubbie died today whilst on holiday abroad. #shocked #tears #grief #sosad,1
2939,2939,"I cant have any friends anymore fr. I just got voice banned on xbox and the reason he put was ""Killed and danced on me in Fortnite"". ??  ",1
2946,2946,Sister and her boyfriend in one bed and here I am by myself in the other ??™ƒ??™„ ,1
2947,2947,I guess I hurt everyone…I guess I'm just fucking liar…i can't take it anymore…,1
2948,2948,When the thing you cut with goes dull so you only get 3 good cuts in and the rest are just fails. Just fabulous! :/  ,1
2949,2949,Have you ever been devoid of touch for so long that even a touch on the shoulder could send you into tears?,1
2950,2950,Just you wait and see the girl you once called fat will be the girl you wish you could have   pic.twitter.com/fCdBFrEys7,1
2956,2956,"Out of the many terrible things that come with divorce, folding king size sheets alone is close to the top. ",1
2960,2960,hate being alone man. alone in life alone in my head it just sucks,1
2961,2961,I wish I was successful with women ????   ,1
2968,2968,"I'd like wish everyone a Happy Holidays, but I'm alone with no significant other. Fuck me. ",1
2969,2969,Feeling very very lazy to pack :( I don't want to go home just yet !!   ????,1
2971,2971,Shout out to everyone with  preparing to put their mask on & pretend to be happy for .  Icy bubble all over,1
2972,2972,"Almost killed myself, God... -.-   ",1
2978,2978,"When I say ""I want to die"", they say""Let's do it, no one gonna care you anymore"" It's make me feel pity of my life more. I just want someone to hug me when I cry. But it not gonna happen.""",1
2982,2982,"lonely is not being alone, it's the feeling that no one cares. #alone #depressed #anxiety",1
2988,2988,I can't sleep because if this   ???” ,1
2990,2990,As a child I was scared of monsters beneath the bed. Now that I'm older I realize the monster Is me.   ,1
2993,2993,My life I take one day at a time I had  more than once & I won't let it take over my life  ,1
2997,2997,"  About to have a breakdown, I really need a friend",1
3001,3001,"Came up here, a new life, after the last divorce and a year of being in pain. Slowly dissipated, but it's never gone. I've been abandoned again. Lost. Taken away from happiness. But I sure hope Debbie, if there is another world, a heaven, that she's in it. ",1
3005,3005,At this point I’m just workin to die.,1
3008,3008,"PLANNING FOR THE NEW WEEK  ""Failing to plan is planning to fail"".  In the last few months, I've allowed my depression to control my ability to function.  After 3 months of meds, I'm finally productive.  What your plans for the new week?    pic.twitter.com/3RDI20arti",1
3012,3012,"Current mood: Jealous of bears... or Snow White... or Rumplestiltsken. I just want to sleep for a few months, ok?  ",1
3013,3013,Those days when you wish a hole would open beneath you and swallow you whole so your brain will shut the hell up ,1
3014,3014,30 mins apart. In the second pic I have managed to get my mask on before I left to celebrate new years.   pic.twitter.com/vwwWtD7vMk,1
3017,3017,This whole depression fucking sucks you can look so happy but still be so down inside your head ????????????????????????,1
3020,3020,I don't want to be alone right now. Please the one man who can help me deal with this. Don't make me go through this alone. I'm already so broken.,1
3031,3031,In need of an ephemeral relief to   ,1
3035,3035,"Fellow   sufferers I'm trying to come off  and really struggling, any previous success stories to boost me?",1
3038,3038,3 hours of sleep in the 3 days? I'm dieing  ,1
3039,3039,"Sometimes, no matter what you do,  and  can swoop in, covering you like a thick storm cloud. For me, those are the times I have to wait it out, go within and draw upon the wisdom of spirit. Still, it can really suck.",1
3042,3042,"Smiling had been always natural for me. It was easy to conjure up on my face. Now it became one of the hardest things to do in my life, next to living.    ",1
3046,3046,"Next to death, being alone in life is the most feared experience for any human being, regardless of their generational label.  ",1
3048,3048,GONNA DRINK A BUNCH OF WHISKEY TONIGHT BECAUSE I HAVE  AND THE HOLIDAYS GOT ME  JK BUT I AM GONNA DRINK WHISKEY,1
3054,3054,Looking for good news today...not finding any on Twitter. Bummer. 😢 #depressing #badnews,1
3056,3056,An hour and 35 minutes till 2017 come. I'm still depressed and hopeless. Feel really shitty.  ,1
3058,3058,I feel like my husband are growing more and more apart.,1
3068,3068,I wish life was simple and painless. Whenever you think you're happy and think you got it all  life comes and screws you over.,1
3069,3069,"and if you try to stand up for yourself especially when it gets too much, you are being rude, and disrespectful.    happens.",1
3073,3073,"Just woke up because let's be real, can't be upset or angry if you just sleep all day.   ",1
3079,3079,I always have a reason to be upset and,1
3080,3080,"I hate it when someone says, ""Why are you ? You have nothing to be depressed about?"" It's chemical! I  can't help it!! ",1
3086,3086,"Im  home . Feeling very low, and unwanted especially by my own family.Feeling very  !!",1
3091,3091,I made two loafs of bread and ate half of one for lunch. that's enough productivity for one day ,1
3094,3094,sorry if i dont reply to dms/texts iiiiii have only been talking to ry and soph bc i feel  depressed so. Yeah ??????,1
3096,3096,And so we arrive at the eve of the worst month of the year.  .  Any tips on making January more bearable?,1
3097,3097,we mourn the death of our hopes today #james,1
3106,3106,"After diagnosis the following day, I was in total denial. How could I be ? Me? My ego & denial instructed me to do Reverse search of myself. (This time I was on antidepressants) At least I knew what I was doing. (But with a swollen mind)",1
3107,3107,Here I go again.. No sleep leads to overthinking. And now I have to deal with people again. ,1
3110,3110,"..I know he wouldn't want me to cry or be , I heard that a million times along the way, but it's easier said then done. Miss him.",1
3114,3114,I feel so attacked all the time ??,1
3117,3117,I truly wonder what is wrong with me? I try my best to do what makes you happy yet it doesn’t. Maybe I’m not the one YOU want and it kills me to think that.... maybe you’re in love with someone else and not me...,1
3123,3123,"I find it hard today to be grateful for 2015. I had hoped for more progress in my recovery. So, i let you go 2015.  ",1
3125,3125,Feeling kind of blue today. A good acquaintance from long back has not answered messages on any of their media platforms in a while...What happened to them? ????    pic.twitter.com/lWtx4Ucqy8,1
3126,3126,#sadness #cry 💔 dad will never understand his 3rd child,1
3134,3134,"Internet on point,Channel O on point ",1
3136,3136,"Given the answers after it doesn't matter =   at the bottom, not a single Christian friend.  what now?",1
3139,3139,@mandersonmsp84 @jamadoria I'm in tears. This is so heartbreaking 😭,1
3140,3140,"Sucks that the only place I can go to if I can’t handle , is the one I don’t feel safe in.   And the only person I can _try_ to ask help if I need it, is the one I don’t trust.",1
3145,3145,It's very hard to feel better because it's been so long that I don't remember what better felt like!!,1
